1-438424-0.8,1-438442-0.6,1-*-1.0,2-438542-0.6,3-438155-0.6:101294
1-220888-0.6,2-221860-1.0,1-220816-0.2,1-*-1.0,3-220882-0.6:8292
2-351474-0.8,1-352017-0.2,3-351462-0.8,1-351885-0.8,1-*-1.0:44860
1-88683-1.0,2-*-1.0,1-88506-0.4,1-88701-0.2,1-*-1.0:33978
3-34626-0.2,2-34055-0.2,1-34049-0.8,1-*-1.0,1-34193-1.0:2424
1-*-1.0,2-217613-1.0,1-217577-0.2,1-*-1.0,1-218110-1.0:1836
1-*-1.0,2-*-1.0,1-354231-0.6,1-*-1.0,1-354236-0.2:2079816
1-306364-1.0,1-*-1.0,2-*-1.0,1-306363-0.4,1-306345-1.0:612
1-*-1.0,3-528077-0.6,2-*-1.0,1-*-1.0,1-528134-1.0:6368
1-372797-0.4,1-373680-0.2,1-372852-0.8,1-372847-0.6,2-*-1.0:567348
1-*-1.0,1-*-1.0,1-294696-0.6,1-*-1.0,2-294310-0.8:2079816
1-*-1.0,1-521477-0.8,3-*-1.0,2-*-1.0,6-522053-1.0:858
3-408608-1.0,1-408600-1.0,1-408572-0.6,1-*-1.0,2-408603-0.4:338
2-*-1.0,1-294624-1.0,1-*-1.0,1-294800-0.6,1-294685-0.8:11184
1-161471-0.6,2-160678-0.8,1-*-1.0,1-160552-0.6,1-*-1.0:2079816
2-392514-0.6,1-*-1.0,1-*-1.0,1-392895-0.6,3-*-1.0:521280
1-448766-0.2,1-*-1.0,1-448731-0.4,3-*-1.0,2-448841-0.8:568344
3-496504-0.2,6-495847-1.0,2-496672-1.0,1-496627-0.8,1-496721-0.6:44
2-*-1.0,6-423353-0.6,3-423391-0.8,1-423370-0.8,1-*-1.0:16350
1-467922-1.0,1-*-1.0,1-468340-1.0,1-468335-0.8,2-*-1.0:184
3-*-1.0,1-460237-0.8,2-460700-0.8,1-460254-0.6,1-460710-0.8:40748
1-350761-0.6,2-350864-1.0,1-*-1.0,1-350170-1.0,1-*-1.0:1602
1-157925-0.6,1-157929-0.8,1-157770-1.0,1-*-1.0,2-*-1.0:12960
8-523718-0.6,8-523768-0.2,4-*-1.0,8-523770-0.8,8-*-1.0:15908
1-*-1.0,3-24345-0.2,1-*-1.0,2-24553-0.4,1-24351-0.8:163620
1-348536-0.6,1-348573-0.8,1-348605-0.4,3-347871-1.0,2-347971-0.2:5800
1-387762-1.0,1-*-1.0,1-387761-0.6,3-*-1.0,2-*-1.0:9448
1-*-1.0,2-260250-0.6,1-260531-0.2,1-*-1.0,3-261006-1.0:24882
1-540309-0.8,3-540609-0.6,1-*-1.0,2-540453-0.6,1-*-1.0:109050
1-*-1.0,1-338634-0.2,1-*-1.0,2-339430-0.6,1-*-1.0:2079816
1-334014-0.6,3-*-1.0,2-333891-0.2,1-333749-0.6,1-333775-0.4:163620
1-252705-0.4,1-*-1.0,1-252716-1.0,1-252605-0.4,2-*-1.0:38472
0-263896-0.4,0-264473-0.2,0-263995-0.6,0-*-1.0,0-264501-0.4:60000
0-365992-0.2,0-365993-0.2,0-365094-1.0,0-365890-0.6,0-365363-0.6:360
12-*-1.0,8-189483-0.2,8-190289-1.0,8-*-1.0,4-189475-0.6:192
1-275206-0.2,2-274518-1.0,1-275205-0.4,3-*-1.0,1-*-1.0:23238
1-*-1.0,1-*-1.0,2-219051-0.6,3-*-1.0,1-219487-0.4:566332
8-*-1.0,8-57377-1.0,8-58068-1.0,8-57368-0.8,4-*-1.0:20
6-358011-0.6,2-*-1.0,3-357595-0.8,1-357732-0.8,1-357563-0.2:15962
2-359319-0.8,1-358341-0.2,1-359049-0.6,3-358310-1.0,1-358340-0.6:19218
6-*-1.0,1-336030-0.2,1-335342-0.2,3-335650-0.6,2-*-1.0:32514
1-451914-0.2,2-451260-1.0,3-*-1.0,1-451875-0.8,6-450997-0.4:2082
1-365808-1.0,1-365157-1.0,2-*-1.0,1-*-1.0,1-*-1.0:714
6-*-1.0,2-92578-0.2,1-93152-0.4,3-92640-0.6,1-*-1.0:32514
2-387677-1.0,1-387595-1.0,1-387634-1.0,1-387620-0.4,1-387762-0.6:52
1-201095-0.2,2-200363-0.4,1-201048-0.4,1-200807-1.0,1-200820-0.6:38472
2-406617-0.6,3-*-1.0,6-407241-0.2,1-407583-0.8,1-*-1.0:48864
2-154283-0.4,1-154033-0.2,1-154753-0.4,1-154056-0.4,1-154750-1.0:38784
3-*-1.0,2-108204-0.4,1-*-1.0,1-108163-1.0,1-*-1.0:3040
1-*-1.0,2-203925-0.6,1-203725-0.2,1-*-1.0,1-*-1.0:2079816
2-174809-0.2,1-*-1.0,1-*-1.0,1-175401-0.6,1-*-1.0:2079816
3-*-1.0,6-341672-0.8,1-*-1.0,1-*-1.0,2-*-1.0:21296
1-*-1.0,1-278767-1.0,1-279003-0.4,1-278961-0.6,2-*-1.0:19968
1-77333-1.0,1-77325-0.4,1-*-1.0,2-77053-0.2,1-*-1.0:38502
1-168265-0.6,1-168266-0.4,1-*-1.0,2-167927-0.6,3-167706-0.4:521280
1-294618-0.4,1-294610-0.8,2-294310-0.6,1-*-1.0,1-294685-0.6:564570
2-*-1.0,1-342734-0.2,1-342766-0.8,1-*-1.0,1-342134-1.0:7296
1-271148-1.0,1-271212-0.6,1-271136-0.4,1-*-1.0,2-271670-0.2:38952
1-59638-1.0,1-59559-0.2,2-60088-0.4,1-59547-1.0,1-59593-0.2:690
3-*-1.0,1-*-1.0,1-*-1.0,2-398140-0.4,1-398734-0.4:312308
1-536143-0.2,1-536225-0.8,1-536201-0.4,1-536237-1.0,3-*-1.0:2130
1-184581-0.4,1-184573-0.2,2-*-1.0,1-184600-0.6,1-*-1.0:2079816
2-*-1.0,1-149428-0.8,1-*-1.0,1-*-1.0,1-150077-0.4:597576
2-512642-0.6,1-512275-0.6,1-512431-0.4,1-512295-0.8,1-512441-1.0:10744
1-*-1.0,2-200363-0.8,1-200806-1.0,1-201044-1.0,1-201091-0.8:222
1-*-1.0,1-37541-0.4,3-*-1.0,1-37510-0.4,2-37900-0.2:534636
1-*-1.0,1-91544-0.4,3-*-1.0,1-*-1.0,2-91351-1.0:16132
1-193304-1.0,3-192635-0.2,1-*-1.0,2-*-1.0,6-193289-0.4:482
1-488040-0.2,2-*-1.0,1-487950-0.6,1-488236-0.6,1-*-1.0:2079816
1-388569-0.2,6-*-1.0,2-388856-0.2,3-*-1.0,1-388585-0.6:48864
1-163920-1.0,1-163803-0.8,1-*-1.0,1-*-1.0,2-163646-0.2:16534
2-80038-0.6,1-80516-0.2,1-80139-1.0,1-80104-0.8,1-80141-0.4:11216
8-*-1.0,12-221860-0.6,8-*-1.0,4-*-1.0,8-221202-0.6:2924
1-355342-0.8,1-*-1.0,2-355628-0.4,1-355198-1.0,1-355306-0.8:3042
1-488867-0.4,1-488982-0.4,1-488869-0.8,1-489015-1.0,2-488956-0.2:9668
1-*-1.0,2-229558-0.4,1-230564-0.8,1-*-1.0,1-*-1.0:612162
1-394917-0.4,1-*-1.0,2-394575-0.8,1-394810-0.8,1-394805-0.4:584724
1-*-1.0,1-*-1.0,2-194508-0.4,1-194124-0.2,1-*-1.0:2079816
1-*-1.0,1-299742-0.6,1-299738-0.2,2-*-1.0,1-300421-1.0:38304
1-395809-0.8,2-396016-0.6,1-*-1.0,3-395430-0.6,1-395583-1.0:1183
1-51733-0.4,3-52378-0.8,1-*-1.0,1-52397-0.4,1-*-1.0:139224
1-58049-0.6,1-58060-0.8,1-*-1.0,1-58124-0.6,3-57792-0.2:117774
1-*-1.0,1-*-1.0,1-*-1.0,2-475448-0.2,1-*-1.0:2079816
2-38735-0.2,1-38180-0.8,1-38193-1.0,1-*-1.0,1-*-1.0:11540
1-390534-1.0,1-*-1.0,3-*-1.0,1-390530-0.6,2-389748-1.0:438
2-*-1.0,1-169757-0.8,1-169747-0.8,1-169276-0.4,3-*-1.0:163620
1-195594-1.0,1-*-1.0,1-*-1.0,2-195859-0.2,6-*-1.0:672
3-413250-0.2,2-*-1.0,1-413441-0.4,6-413300-0.2,1-413603-0.8:48864
0-*-1.0,0-267813-0.6,0-268034-1.0,0-268087-0.2,0-*-1.0:2706
2-176543-0.8,1-176066-0.4,1-176010-0.8,1-175937-0.4,1-176093-0.4:583062
4-26442-1.0,8-*-1.0,8-*-1.0,8-26618-0.6,8-*-1.0:3888
1-117261-0.4,1-*-1.0,1-*-1.0,3-*-1.0,2-116409-0.6:566016
1-467181-1.0,1-467195-0.2,3-467565-0.4,1-*-1.0,2-466958-0.6:10148
2-398140-0.2,1-398748-0.8,1-*-1.0,3-398302-0.2,1-*-1.0:163620
1-144326-0.8,1-145234-0.8,1-144267-0.6,2-*-1.0,1-144323-0.2:163302
1-241954-0.4,1-*-1.0,6-*-1.0,2-242756-0.8,1-242085-0.6:36678
4-343599-1.0,8-344452-1.0,8-344451-1.0,8-*-1.0,8-*-1.0:12
1-152846-0.6,3-152210-0.6,1-151697-0.4,2-152740-0.2,1-*-1.0:109050
1-*-1.0,2-*-1.0,1-181515-0.2,3-*-1.0,1-181199-0.6:521280
1-177893-0.2,1-177873-0.4,1-177842-0.4,2-*-1.0,3-177001-0.8:66979
1-83720-0.6,2-*-1.0,3-83032-0.6,1-*-1.0,1-*-1.0:172398
1-306570-0.8,1-307664-0.2,3-307629-0.2,2-306865-0.4,1-*-1.0:98344
1-*-1.0,1-*-1.0,1-291041-0.2,2-291761-1.0,1-291287-0.8:39408
2-*-1.0,1-*-1.0,3-58972-1.0,1-*-1.0,1-*-1.0:26640
8-413302-0.4,8-413413-0.8,4-414259-0.2,8-413643-0.4,8-413301-0.2:33893
6-*-1.0,2-*-1.0,1-*-1.0,1-160069-0.2,3-160161-0.2:48864
1-388332-0.6,2-388856-0.8,1-389377-0.8,3-*-1.0,1-389372-0.8:163620
3-470022-1.0,1-*-1.0,1-470443-1.0,2-469934-1.0,1-*-1.0:12
3-*-1.0,2-434326-0.2,1-434312-0.8,1-434270-0.8,1-434269-1.0:3160
1-188547-0.6,1-188479-0.4,2-188317-0.8,1-*-1.0,1-188893-0.2:2079816
8-376458-0.4,8-376254-0.6,8-*-1.0,8-376261-0.2,4-*-1.0:53130
8-*-1.0,8-191256-1.0,8-191473-0.2,8-*-1.0,5-5163-0.6:42
1-219833-0.6,1-219876-0.2,1-219837-0.2,1-219824-0.6,2-219888-0.4:2079816
8-206184-0.4,8-*-1.0,8-*-1.0,8-206113-1.0,4-*-1.0:1212
1-*-1.0,2-160678-0.8,3-161106-0.6,1-161592-0.4,1-160545-0.6:348882
1-*-1.0,1-33825-0.6,2-34055-0.6,1-33925-0.6,3-34649-1.0:14382
8-39899-1.0,8-39900-0.8,8-40041-0.2,4-*-1.0,8-40042-0.4:450
2-40168-0.4,1-40070-1.0,1-40052-0.4,1-40046-0.8,3-39582-0.8:587
1-125665-0.4,3-125661-0.4,1-*-1.0,1-125635-0.2,2-124854-0.8:303720
1-21018-0.4,1-21549-0.4,1-20950-0.8,2-20894-0.8,3-21171-0.4:163620
1-*-1.0,3-3451-0.2,1-2998-1.0,1-3204-1.0,1-3053-1.0:6
3-39580-0.2,1-*-1.0,1-39729-0.2,1-39889-0.6,2-40168-1.0:7470
2-198259-0.6,1-198212-0.2,1-198422-0.6,1-198235-0.8,1-198424-0.6:593064
1-358012-0.2,1-357298-0.8,2-357627-0.2,1-357983-1.0,1-357332-0.2:7746
1-*-1.0,2-515401-0.4,3-515625-0.2,1-516122-0.2,1-515962-0.6:521280
2-*-1.0,1-*-1.0,1-68396-0.2,1-*-1.0,1-68465-1.0:38832
1-*-1.0,1-195733-0.2,3-195753-1.0,1-*-1.0,2-195859-0.4:24288
1-99380-0.2,1-99533-0.6,1-99496-0.6,2-*-1.0,1-*-1.0:2079816
1-13007-0.4,2-12732-0.2,1-*-1.0,1-12999-0.4,1-*-1.0:2079816
1-112037-0.6,2-*-1.0,1-112057-0.2,1-112038-0.4,3-*-1.0:521280
1-*-1.0,1-379991-1.0,1-379576-0.4,2-*-1.0,1-*-1.0:38406
1-207805-0.6,2-206962-0.4,1-207716-0.6,1-206863-0.4,1-207801-1.0:38472
1-*-1.0,2-*-1.0,1-360172-1.0,1-360166-0.2,1-*-1.0:33978
2-134676-0.8,1-135239-0.4,1-135213-0.4,1-135109-0.6,1-134770-0.6:2079816
1-91459-1.0,2-*-1.0,1-*-1.0,1-91415-0.6,1-91438-0.6:19968
1-121485-0.4,1-120958-0.4,1-120952-1.0,2-121019-1.0,3-121278-0.2:574
1-389085-1.0,1-388896-0.4,1-388962-0.6,1-389052-1.0,2-388856-1.0:8
3-*-1.0,1-*-1.0,2-199795-0.6,6-*-1.0,1-*-1.0:48864
1-515971-0.2,3-515622-1.0,2-515401-1.0,1-*-1.0,1-*-1.0:714
2-524579-0.8,1-525052-0.4,1-524944-0.8,1-*-1.0,3-525654-0.6:97220
1-7489-1.0,2-7437-0.8,1-7488-1.0,3-7899-0.4,1-7495-0.2:73
1-541594-0.8,2-541318-1.0,6-541172-0.2,3-541111-0.8,1-541517-1.0:4
2-347971-1.0,1-*-1.0,3-*-1.0,1-*-1.0,6-348466-0.2:2352
1-126216-0.4,1-126227-0.4,2-*-1.0,1-126226-0.2,1-125847-0.4:2079816
1-265844-0.4,3-266475-0.6,1-265903-1.0,1-*-1.0,2-*-1.0:1988
1-406407-0.8,1-406358-0.8,1-406373-0.2,2-405568-0.8,3-406229-0.8:14265
1-*-1.0,1-476099-0.6,2-475448-0.6,3-475861-0.6,1-475396-0.4:109050
2-176543-0.8,1-176057-1.0,1-176055-0.8,3-176036-1.0,1-*-1.0:82
1-214264-1.0,1-*-1.0,1-214297-1.0,3-214418-0.8,2-*-1.0:11
2-276494-0.6,1-276141-0.4,1-276416-0.2,1-276122-0.4,1-*-1.0:2079816
1-385557-0.8,2-*-1.0,1-385553-0.6,1-*-1.0,1-*-1.0:908622
1-131237-0.6,1-131270-0.4,1-*-1.0,1-131260-0.4,2-*-1.0:2079816
2-*-1.0,1-248895-0.2,3-*-1.0,1-249186-0.2,6-248252-1.0:678
2-*-1.0,6-168780-0.8,1-*-1.0,1-*-1.0,3-*-1.0:13218
1-441400-0.2,3-*-1.0,2-442002-0.4,1-441378-0.2,1-*-1.0:684900
1-368755-1.0,2-368235-0.4,1-368767-0.6,1-368863-0.4,1-368548-0.2:38034
2-*-1.0,1-515960-1.0,1-*-1.0,1-516123-0.6,1-515938-0.2:38034
1-388899-0.6,2-388856-0.2,1-*-1.0,1-389018-0.4,1-389288-0.2:2079816
1-19532-1.0,1-19566-0.8,2-20175-0.2,1-19502-0.2,3-20060-0.6:1861
1-147525-0.8,1-147522-0.6,3-*-1.0,1-147866-0.2,1-*-1.0:139260
1-143413-0.2,1-143530-0.2,5-10179-0.2,1-*-1.0,3-143655-1.0:126
3-86802-0.8,2-*-1.0,1-86760-0.2,1-86774-0.8,1-86123-0.4:47558
1-183009-0.4,1-183684-0.4,1-182985-1.0,2-183538-0.4,3-182797-0.6:2994
3-374601-0.4,1-374358-0.8,1-374399-0.6,2-374784-1.0,1-374395-0.8:2158
1-*-1.0,1-372794-0.6,2-372547-0.4,1-372800-1.0,1-373683-0.2:36468
1-340370-0.8,1-340401-0.8,1-340415-0.4,2-*-1.0,1-340453-0.6:165564
2-96489-0.8,1-96103-0.6,1-96164-1.0,3-*-1.0,1-96057-0.6:3112
1-*-1.0,1-*-1.0,1-539299-0.2,1-539229-0.6,2-*-1.0:2079816
1-*-1.0,2-185610-0.2,1-185121-0.8,1-*-1.0,3-185015-0.2:97666
1-20993-1.0,2-*-1.0,3-21175-0.2,1-20956-0.4,5-*-1.0:4122
3-*-1.0,1-105841-0.6,1-105892-1.0,2-105821-0.8,1-105897-0.2:10148
3-*-1.0,1-294699-0.2,1-*-1.0,1-294692-0.8,1-*-1.0:114192
1-*-1.0,1-339657-1.0,1-*-1.0,3-339177-0.4,1-*-1.0:7770
1-*-1.0,2-388856-0.6,1-389299-0.8,1-*-1.0,1-389050-0.8:165216
2-86268-0.8,1-86573-0.2,6-86691-0.4,3-86786-0.2,1-*-1.0:48864
1-*-1.0,1-237872-0.6,2-*-1.0,3-237884-0.6,1-237853-1.0:3116
2-*-1.0,1-368161-0.8,3-368646-1.0,1-368270-0.6,1-368216-0.8:1476
1-*-1.0,1-*-1.0,2-500782-0.4,3-*-1.0,1-500420-0.6:163620
1-18605-0.4,1-18665-0.8,2-*-1.0,1-18598-0.6,1-18585-0.4:596310
2-484716-0.2,1-484651-0.4,1-483640-0.4,1-*-1.0,1-484616-0.4:2079816
3-320451-1.0,2-320949-0.2,1-320736-0.4,1-*-1.0,1-320587-0.6:15456
1-368823-0.8,1-368864-1.0,1-368348-0.6,2-*-1.0,1-368548-0.4:10500
3-366701-0.6,2-366897-0.6,1-366114-0.6,1-*-1.0,1-*-1.0:348882
1-*-1.0,1-272704-0.2,1-272792-0.2,1-272263-0.2,3-272480-0.4:415584
1-*-1.0,2-*-1.0,1-37557-0.2,3-37441-0.2,1-*-1.0:684900
3-245499-0.2,1-245765-0.4,1-245767-0.2,1-245763-0.6,2-245092-0.4:521280
1-223554-0.4,3-223788-0.4,1-*-1.0,1-*-1.0,2-*-1.0:312308
1-*-1.0,1-528308-0.2,1-528165-0.2,3-528895-0.6,2-528100-1.0:12054
2-446821-0.6,1-447607-0.2,1-447618-0.2,1-447501-0.6,1-447626-0.8:593394
1-356538-0.6,6-356534-0.2,1-356512-0.4,2-356878-0.2,1-356536-0.6:36678
1-427280-0.2,1-*-1.0,1-426791-0.8,3-426185-0.2,2-427209-1.0:7374
1-319471-0.6,2-319537-0.6,6-319690-0.6,3-319598-0.2,1-319382-0.4:48864
1-284094-0.6,1-284021-0.8,1-284039-0.8,2-284180-0.8,1-284075-0.8:48091
1-333780-0.6,3-333836-1.0,2-*-1.0,1-334091-1.0,1-334079-0.6:102
1-117671-0.6,1-*-1.0,2-*-1.0,1-117669-0.8,1-117644-0.2:581406
2-*-1.0,1-*-1.0,1-517409-0.4,1-*-1.0,1-*-1.0:2079816
1-426156-0.2,3-425699-0.4,1-426018-0.2,1-425883-1.0,1-*-1.0:7464
2-508392-0.4,6-*-1.0,1-508009-0.6,3-507975-0.2,1-508061-0.6:48864
1-185243-0.6,2-*-1.0,3-*-1.0,1-185246-0.6,1-185245-0.8:140546
1-545147-0.4,1-545127-0.6,2-*-1.0,3-544403-0.6,1-545156-0.4:348882
8-328233-1.0,4-*-1.0,8-328232-0.4,8-327601-1.0,8-327599-0.8:51
2-*-1.0,1-487303-0.4,1-487369-0.6,3-*-1.0,1-487355-0.8:163620
3-*-1.0,1-*-1.0,2-232388-0.6,1-231877-0.4,1-*-1.0:298894
2-133351-0.8,1-133524-0.8,3-134012-0.2,1-*-1.0,1-133614-0.2:229644
2-524410-1.0,1-524465-0.8,1-524440-0.6,1-524451-1.0,1-524444-0.8:193
1-379995-0.6,1-379579-0.6,2-380420-0.2,1-380020-0.6,1-*-1.0:2079816
1-335412-0.2,2-335838-1.0,1-*-1.0,1-335756-1.0,1-*-1.0:1218
1-*-1.0,3-208645-0.8,1-208236-0.8,1-208112-0.2,1-208218-0.8:16836
1-510891-0.6,2-511183-0.8,1-*-1.0,1-*-1.0,1-*-1.0:2079816
4-262221-0.6,8-261529-0.4,8-*-1.0,8-262099-0.8,8-262098-0.4:13919
1-71701-0.8,1-71618-0.2,2-71872-0.4,1-*-1.0,1-*-1.0:587442
1-*-1.0,6-528112-0.8,1-528424-0.2,3-*-1.0,2-*-1.0:13714
2-200363-0.8,1-200802-0.2,1-201115-0.4,1-200791-0.8,1-200792-0.8:156978
1-*-1.0,2-*-1.0,1-33847-0.6,1-*-1.0,1-33698-0.4:2079816
1-*-1.0,1-*-1.0,1-*-1.0,1-193280-0.2,2-*-1.0:2079816
3-288182-0.4,1-287863-0.2,1-288276-0.2,2-287761-0.8,1-288368-0.2:684900
1-*-1.0,3-440569-0.8,6-*-1.0,1-*-1.0,1-440012-0.8:12366
1-*-1.0,3-130711-0.8,1-130750-0.2,1-*-1.0,2-*-1.0:229206
2-*-1.0,3-*-1.0,1-93015-0.8,1-93018-0.4,1-93145-0.2:163620
2-229167-0.8,3-*-1.0,1-229430-0.8,1-229499-0.6,1-228348-0.2:163620
1-*-1.0,1-536214-1.0,1-536140-0.2,2-535444-1.0,1-536249-1.0:44
1-110066-1.0,3-110766-0.8,2-110154-1.0,1-110385-0.8,1-*-1.0:52
4-*-1.0,8-78880-0.8,8-*-1.0,8-*-1.0,8-79407-0.6:12400
1-*-1.0,1-318541-0.6,1-318630-1.0,2-318444-0.2,1-*-1.0:39168
3-*-1.0,1-109384-0.2,1-109423-0.6,1-*-1.0,2-109609-0.8:521280
1-30094-0.8,2-30013-1.0,1-*-1.0,1-*-1.0,1-30135-0.6:31008
1-*-1.0,2-*-1.0,1-288642-1.0,3-*-1.0,1-288026-1.0:168
2-409497-1.0,1-*-1.0,1-*-1.0,1-409951-1.0,1-*-1.0:1794
1-68901-1.0,1-68456-0.6,3-68298-0.2,1-68385-0.4,2-69356-0.6:9610
2-*-1.0,1-200797-1.0,3-*-1.0,1-*-1.0,1-*-1.0:9814
3-*-1.0,1-*-1.0,1-*-1.0,2-274518-1.0,1-*-1.0:27660
3-513591-0.4,1-*-1.0,2-512785-0.6,1-*-1.0,1-513286-0.6:163620
2-160213-1.0,1-159745-1.0,1-159762-1.0,1-159715-1.0,1-159680-0.6:2
2-245092-0.8,1-245386-0.2,3-245044-1.0,1-245390-0.6,1-245349-0.6:6456
1-*-1.0,1-230379-0.2,2-*-1.0,1-230531-1.0,1-*-1.0:36822
8-422636-0.4,8-421859-0.6,8-421853-0.2,7-933-0.6,8-422639-1.0:32
1-68456-0.4,2-69356-0.8,3-68292-0.2,1-68375-1.0,1-68903-0.4:9938
1-513301-1.0,3-513147-0.8,1-513313-0.6,2-*-1.0,1-*-1.0:1070
1-402949-0.6,2-*-1.0,1-403045-0.2,1-403041-0.6,1-*-1.0:2079816
1-536127-1.0,3-535818-0.2,1-*-1.0,2-*-1.0,1-536104-0.6:2980
1-*-1.0,1-453530-0.2,1-454136-1.0,1-454117-0.8,2-454202-0.4:11406
1-*-1.0,1-184557-0.4,1-184558-0.4,2-184529-0.4,1-*-1.0:2079816
1-58127-0.6,1-*-1.0,1-*-1.0,1-57443-0.6,2-57016-0.8:2079816
1-*-1.0,1-*-1.0,2-*-1.0,1-512350-0.8,1-512349-0.2:915972
1-*-1.0,1-450075-0.8,3-*-1.0,2-450923-0.2,1-*-1.0:144948
6-*-1.0,3-34624-1.0,2-34055-1.0,1-*-1.0,1-34715-0.8:114
4-537323-0.8,8-537534-1.0,7-*-1.0,8-537536-0.6,8-537110-0.8:453
2-342324-1.0,1-342147-0.8,1-342748-0.8,1-*-1.0,1-*-1.0:5212
1-241964-0.8,6-242729-0.4,3-*-1.0,2-*-1.0,1-241960-0.2:48864
1-394890-0.4,2-*-1.0,1-*-1.0,1-*-1.0,1-394842-0.6:2079816
2-509028-0.4,1-509408-0.6,1-509226-0.8,1-*-1.0,1-*-1.0:573492
1-501678-0.8,1-501680-0.8,1-501819-0.6,1-*-1.0,2-*-1.0:150594
2-446821-1.0,1-447550-0.4,3-*-1.0,1-*-1.0,1-*-1.0:25630
1-431493-0.6,3-*-1.0,1-431215-0.4,1-*-1.0,1-*-1.0:415584
2-452825-0.6,1-*-1.0,1-453072-0.2,1-*-1.0,3-*-1.0:684900
1-539421-0.4,1-*-1.0,2-538686-0.4,1-539304-0.6,1-539409-0.6:2079816
1-*-1.0,2-126687-0.2,3-126617-0.2,1-126293-0.8,1-*-1.0:145532
1-171335-0.2,1-*-1.0,1-171023-0.2,1-171103-0.4,2-*-1.0:2079816
1-153544-1.0,3-153042-1.0,1-153538-0.2,1-153691-1.0,2-153907-0.2:7
1-163931-0.4,1-163803-0.8,1-163906-1.0,2-163646-0.2,1-163949-0.2:16824
4-*-1.0,8-208238-0.6,8-208547-1.0,8-208241-0.6,8-208566-0.4:420
1-*-1.0,1-500756-1.0,2-*-1.0,3-*-1.0,1-500754-1.0:172
1-369885-0.6,3-369472-0.4,2-370181-0.6,1-369851-0.4,1-369925-1.0:9730
3-417738-0.6,1-418065-0.2,2-418276-0.4,6-417744-0.8,1-417860-1.0:110
3-526282-1.0,1-525854-1.0,1-525726-0.8,1-525856-0.6,2-526313-0.2:81
1-273067-0.2,1-273104-0.4,2-272470-0.8,1-*-1.0,3-271926-0.8:103382
1-64978-0.8,2-65560-0.6,1-*-1.0,1-*-1.0,1-64950-0.4:587442
1-272940-0.8,1-272886-0.6,1-272238-0.8,2-*-1.0,3-272476-0.2:37527
8-459071-0.2,4-459545-0.6,8-459658-0.8,8-*-1.0,8-459074-0.8:15908
1-25775-0.8,2-25607-0.8,3-25068-1.0,1-*-1.0,1-25789-0.2:1918
1-384579-1.0,1-*-1.0,2-*-1.0,3-384841-0.6,1-384894-1.0:13
2-*-1.0,1-*-1.0,1-130462-0.2,6-131194-1.0,1-*-1.0:630
3-*-1.0,2-425093-1.0,1-*-1.0,1-425206-1.0,1-*-1.0:140
1-69623-0.4,1-69402-1.0,1-*-1.0,1-69669-0.2,2-69489-0.2:38814
1-*-1.0,2-436035-0.6,1-435991-0.8,1-435851-0.2,1-435926-0.4:574692
1-89747-0.8,3-89891-0.2,1-89842-1.0,1-*-1.0,1-*-1.0:2404
1-*-1.0,1-*-1.0,2-54610-0.6,1-54382-0.6,1-54478-0.2:2079816
3-153100-0.2,2-*-1.0,1-153689-0.2,1-153568-0.6,1-153508-1.0:9378
2-434326-0.2,1-433752-0.4,3-*-1.0,1-434777-0.2,1-434594-0.8:136662
1-246549-1.0,1-246585-0.4,1-246521-1.0,2-246207-1.0,1-246593-0.2:38
1-62420-0.6,2-62483-0.6,3-61513-0.8,1-61993-1.0,1-62454-0.8:892
1-433333-0.8,1-433110-1.0,3-432758-0.8,2-433203-1.0,1-433398-0.2:32
8-310822-0.4,8-310943-1.0,4-310873-0.6,8-310821-0.4,8-*-1.0:1242
1-434266-1.0,3-434227-1.0,2-434326-0.6,1-434278-0.2,1-*-1.0:132
1-295513-0.2,1-*-1.0,2-*-1.0,1-295667-0.8,1-295823-1.0:11446
1-335764-1.0,1-335788-1.0,2-335838-0.8,1-335758-0.8,3-*-1.0:64
1-*-1.0,1-249158-1.0,2-248461-0.2,1-*-1.0,3-249101-1.0:170
1-*-1.0,1-45910-0.6,1-45920-0.4,2-*-1.0,3-46783-0.2:163620
6-308844-0.8,1-308335-0.2,2-*-1.0,1-*-1.0,1-308116-0.8:15846
1-234166-1.0,2-*-1.0,1-234099-0.2,1-*-1.0,1-234210-0.6:38784
1-234759-0.6,2-235639-0.2,3-234795-0.8,1-*-1.0,1-234763-0.8:49258
1-38177-1.0,1-38224-0.4,1-*-1.0,1-*-1.0,2-38735-0.8:39414
2-405568-0.4,1-*-1.0,1-*-1.0,3-*-1.0,1-*-1.0:684900
2-482860-0.2,6-482896-0.6,1-482735-0.8,3-483100-0.2,1-482786-0.4:48864
1-476863-1.0,1-476960-1.0,3-476843-0.6,1-476917-0.4,2-477236-1.0:1
6-539366-1.0,1-538955-0.8,1-538963-1.0,3-539284-1.0,1-539024-0.6:4
8-*-1.0,8-5669-1.0,4-5427-1.0,12-5427-0.2,8-*-1.0:22
1-*-1.0,1-472810-0.6,1-472268-0.8,2-*-1.0,1-*-1.0:577608
3-462896-0.4,1-462852-0.6,1-*-1.0,1-462649-1.0,2-*-1.0:8142
6-56343-0.8,3-56779-0.8,1-56427-1.0,1-56232-1.0,2-*-1.0:2
6-97301-0.2,1-97589-1.0,1-97489-0.2,3-97898-0.2,2-97186-1.0:44
1-*-1.0,1-*-1.0,1-*-1.0,1-359069-0.4,2-*-1.0:2079816
